	censoption	model	promptIndex	inputIndex	lang	seedoption	concordanceExact	concordanceCaseinsensitive	concordanceContent	maxCharDiff	maxRuntimeDiff	medianRuntime	parseable1	parseable2	parseable3	parseable	answer1	answer2	answer3	correct1	correct2	correct3	allCorrect
1655	0	gpt-4.1-nano-2025-04-14	0	2	1	False	True	True	True	0	0.10500288	0.5370002	True	True	True	True	NA	ei	NA	False	True	True	False
1656	0	gpt-4.1-nano-2025-04-14	0	3	0	False	True	True	True	0	0.25784087	0.86385584	True	True	True	True	NA	no	NA	False	True	True	False
1657	0	gpt-4.1-nano-2025-04-14	0	3	1	False	True	True	True	0	0.4755013	0.78699994	True	True	True	True	NA	ei	NA	False	True	True	False
1658	0	gpt-4.1-nano-2025-04-14	0	4	0	False	True	True	True	0	0.37940788	0.6367564	True	True	True	True	biopsy	no	NA	True	True	True	True
1659	0	gpt-4.1-nano-2025-04-14	0	4	1	False	True	True	True	0	0.2430005	0.7840016	True	True	True	True	biopsy	ei	NA	True	True	True	True
1660	0	gpt-4.1-nano-2025-04-14	0	5	0	False	False	False	False	1	0.45562077	0.7056577	True	True	True	True	RP	yes	9+5=14	True	True	False	False
1661	0	gpt-4.1-nano-2025-04-14	0	5	1	False	True	True	True	0	3.8951411	1.7853954	True	True	True	True	RP	kyllä	4+5=9	True	True	True	True
1662	0	gpt-4.1-nano-2025-04-14	0	6	0	False	False	False	True	27	0.20833254	0.7276864	True	True	True	True	NA	no	NA	False	True	True	False
1663	0	gpt-4.1-nano-2025-04-14	0	6	1	False	True	True	True	0	0.89030147	0.7259965	True	True	True	True	NA	ei	NA	False	True	True	False
1664	0	gpt-4.1-nano-2025-04-14	0	7	0	False	True	True	True	0	0.059516907	0.6578846	True	True	True	True	biopsy	no	NA	True	True	True	True
1665	0	gpt-4.1-nano-2025-04-14	0	7	1	False	True	True	True	0	0.488271	0.7199979	True	True	True	True	biopsy	ei	NA	True	True	True	True
1666	0	gpt-4.1-nano-2025-04-14	0	8	0	False	True	True	True	0	0.084594965	0.6701977	True	True	True	True	RP	yes	4+3=7	True	True	True	True
1667	0	gpt-4.1-nano-2025-04-14	0	8	1	False	False	True	True	0	0.46499968	0.8108237	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
1668	0	gpt-4.1-nano-2025-04-14	0	9	0	False	True	True	True	0	0.61240625	1.0842986	True	True	True	True	NA	no	NA	False	True	True	False
1669	0	gpt-4.1-nano-2025-04-14	0	9	1	False	True	True	True	0	0.025001764	0.54999995	True	True	True	True	NA	ei	NA	False	True	True	False
1670	0	gpt-4.1-nano-2025-04-14	0	10	0	False	True	True	True	0	0.1081996	0.64954853	True	True	True	True	biopsy	no	NA	True	True	True	True
1671	0	gpt-4.1-nano-2025-04-14	0	10	1	False	True	True	True	0	0.03521943	0.5290024	True	True	True	True	biopsy	ei	NA	True	True	True	True
1672	0	gpt-4.1-nano-2025-04-14	0	11	0	False	True	True	True	0	0.032817125	0.69653034	True	True	True	True	RP	yes	4+3=7	True	True	True	True
1673	0	gpt-4.1-nano-2025-04-14	0	11	1	False	True	True	True	0	0.2750008	0.5935948	True	True	True	True	NA	kyllä	4+3	False	True	False	False
1674	0	gpt-4.1-nano-2025-04-14	0	12	0	False	True	True	True	0	5.752395	0.83804107	True	True	True	True	NA	no	NA	False	True	True	False
1675	0	gpt-4.1-nano-2025-04-14	0	12	1	False	False	False	True	7	0.8053665	0.9170017	True	True	True	True	NA	ei	NA	False	True	True	False
1676	0	gpt-4.1-nano-2025-04-14	0	13	0	False	True	True	True	0	0.21293569	0.8822298	True	True	True	True	biopsy	yes	4+5=9	True	True	True	True
1677	0	gpt-4.1-nano-2025-04-14	0	13	1	False	False	True	True	0	1.0217652	1.4079959	True	True	True	True	biopsy	kyllä	4+5=9	True	True	True	True
1678	0	gpt-4.1-nano-2025-04-14	0	14	0	False	False	False	False	0	0.13497472	0.7026489	True	True	True	True	RP	yes	7+0=7	True	True	False	False
1679	0	gpt-4.1-nano-2025-04-14	0	14	1	False	False	False	False	0	0.26822543	0.97799706	True	True	True	True	RP	kyllä	7+0=7	True	True	False	False
1680	0	gpt-4.1-nano-2025-04-14	0	15	0	False	True	True	True	0	0.6793575	0.8485429	True	True	True	True	biopsy	yes	4+4=8	False	True	True	False
1681	0	gpt-4.1-nano-2025-04-14	0	15	1	False	False	False	False	8	0.237993	0.79856443	True	True	True	True	NA	kyllä	4+4=8	False	True	True	False
1682	0	gpt-4.1-nano-2025-04-14	0	16	0	False	True	True	True	0	4.539135	1.8813326	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
1683	0	gpt-4.1-nano-2025-04-14	0	16	1	False	False	False	True	0	0.45700216	0.5519991	True	True	True	True	NA	kyllä	7	False	True	False	False
1684	0	gpt-4.1-nano-2025-04-14	0	17	0	False	True	True	True	0	0.06991315	0.6937518	True	True	True	True	RP	yes	4+3=7	True	True	True	True
1685	0	gpt-4.1-nano-2025-04-14	0	17	1	False	False	False	False	12	0.27499914	0.6240008	True	True	True	True	NA	kyllä	4+3=7	False	True	True	False
1686	0	gpt-4.1-nano-2025-04-14	0	18	0	False	False	False	True	6	0.10281253	0.7504444	True	True	True	True	NA	yes	7	False	True	False	False
1687	0	gpt-4.1-nano-2025-04-14	0	18	1	False	True	True	True	0	0.43899512	0.7515423	True	True	True	True	NA	kyllä	7	False	True	False	False
1688	0	gpt-4.1-nano-2025-04-14	0	19	0	False	True	True	True	0	0.48078752	0.6708102	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
1689	0	gpt-4.1-nano-2025-04-14	0	19	1	False	True	True	True	0	0.15900135	0.6025944	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
1690	0	gpt-4.1-nano-2025-04-14	0	20	0	False	True	True	True	0	0.43340087	1.1252003	True	True	True	True	RP	yes	4+4=8	True	True	True	True
1691	0	gpt-4.1-nano-2025-04-14	0	20	1	False	False	False	True	7	0.1560018	0.6879995	True	True	True	True	RP	kyllä	3+4=7	True	True	False	False
1692	0	gpt-4.1-nano-2025-04-14	0	21	0	False	False	False	False	4	0.21997976	0.86843896	True	True	True	True	NA	yes	9	False	True	False	False
1693	0	gpt-4.1-nano-2025-04-14	0	21	1	False	True	True	True	0	0.35199976	0.78599954	True	True	True	True	NA	kyllä	5+4=9	False	True	True	False
1694	0	gpt-4.1-nano-2025-04-14	0	22	0	False	True	True	True	0	0.22552943	0.7185981	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
1695	0	gpt-4.1-nano-2025-04-14	0	22	1	False	True	True	True	0	0.2830019	0.7420039	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
1696	0	gpt-4.1-nano-2025-04-14	0	23	0	False	True	True	True	0	0.19952059	0.6800709	True	True	True	True	RP	yes	9	True	True	False	False
1697	0	gpt-4.1-nano-2025-04-14	0	23	1	False	False	False	False	12	0.35599923	0.83299994	True	True	True	True	RP	kyllä	major+minor=9	True	True	False	False
1698	0	gpt-4.1-nano-2025-04-14	0	24	0	False	True	True	True	0	0.69706035	0.7140024	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
1699	0	gpt-4.1-nano-2025-04-14	0	24	1	False	False	False	False	8	0.40399957	0.91299987	True	True	True	True	TURP	kyllä	4+4=8	True	True	True	True
1700	0	gpt-4.1-nano-2025-04-14	1	0	0	False	True	True	True	0	0.038656235	0.68502927	True	True	True	True	NA	no	NA	True	True	True	True
1701	0	gpt-4.1-nano-2025-04-14	1	0	1	False	True	True	True	0	0.5929973	0.7140069	True	True	True	True	NA	ei	NA	True	False	True	False
1702	0	gpt-4.1-nano-2025-04-14	1	1	0	False	True	True	True	0	0.087035894	0.68890357	True	True	True	True	NA	no	NA	False	True	True	False
1703	0	gpt-4.1-nano-2025-04-14	1	1	1	False	True	True	True	0	0.13500285	0.4659996	True	True	True	True	biopsy	ei	NA	True	True	True	True
1704	0	gpt-4.1-nano-2025-04-14	1	2	0	False	True	True	True	0	0.12333417	0.7263477	True	True	True	True	NA	no	NA	False	True	True	False
1705	0	gpt-4.1-nano-2025-04-14	1	2	1	False	True	True	True	0	0.30744457	0.78199863	True	True	True	True	RP	ei	NA	True	True	True	True
1706	0	gpt-4.1-nano-2025-04-14	1	3	0	False	True	True	True	0	0.021203995	0.6461675	True	True	True	True	NA	no	NA	False	True	True	False
1707	0	gpt-4.1-nano-2025-04-14	1	3	1	False	True	True	True	0	0.53300214	0.91452	True	True	True	True	NA	ei	NA	False	True	True	False
1708	0	gpt-4.1-nano-2025-04-14	1	4	0	False	True	True	True	0	0.29545832	0.67557335	True	True	True	True	biopsy	no	NA	True	True	True	True
1709	0	gpt-4.1-nano-2025-04-14	1	4	1	False	True	True	True	0	0.24399877	0.69399977	True	True	True	True	biopsy	ei	NA	True	True	True	True
1710	0	gpt-4.1-nano-2025-04-14	1	5	0	False	True	True	True	0	0.030793428	0.66201234	True	True	True	True	RP	yes	4+5=9	True	True	True	True
1711	0	gpt-4.1-nano-2025-04-14	1	5	1	False	True	True	True	0	0.3344884	0.605999	True	True	True	True	RP	kyllä	4+5=9	True	True	True	True
1712	0	gpt-4.1-nano-2025-04-14	1	6	0	False	True	True	True	0	0.19663548	0.64506507	True	True	True	True	NA	no	NA	False	True	True	False
1713	0	gpt-4.1-nano-2025-04-14	1	6	1	False	True	True	True	0	0.5755546	0.7569988	True	True	True	True	NA	ei	NA	False	True	True	False
1714	0	gpt-4.1-nano-2025-04-14	1	7	0	False	True	True	True	0	0.032016993	0.70899224	True	True	True	True	biopsy	no	NA	True	True	True	True
1715	0	gpt-4.1-nano-2025-04-14	1	7	1	False	True	True	True	0	0.19200039	0.49550748	True	True	True	True	biopsy	ei	NA	True	True	True	True
1716	0	gpt-4.1-nano-2025-04-14	1	8	0	False	True	True	True	0	1.1197934	0.71765375	True	True	True	True	RP	yes	4+3=7	True	True	True	True
1717	0	gpt-4.1-nano-2025-04-14	1	8	1	False	True	True	True	0	0.2555449	0.5779984	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
1718	0	gpt-4.1-nano-2025-04-14	1	9	0	False	True	True	True	0	0.17220235	0.6353626	True	True	True	True	NA	no	NA	False	True	True	False
1719	0	gpt-4.1-nano-2025-04-14	1	9	1	False	True	True	True	0	0.019400835	0.50000167	True	True	True	True	NA	ei	NA	False	True	True	False
1720	0	gpt-4.1-nano-2025-04-14	1	10	0	False	True	True	True	0	0.10048509	0.66027427	True	True	True	True	biopsy	no	NA	True	True	True	True
1721	0	gpt-4.1-nano-2025-04-14	1	10	1	False	False	False	False	4	0.17499828	0.54357123	True	True	True	True	biopsy	ei	NA	True	True	True	True
1722	0	gpt-4.1-nano-2025-04-14	1	11	0	False	True	True	True	0	0.17468476	0.75194263	True	True	True	True	RP	yes	4+3=7	True	True	True	True
1723	0	gpt-4.1-nano-2025-04-14	1	11	1	False	True	True	True	0	0.43660164	0.6090007	True	True	True	True	NA	kyllä	4+3=7	False	True	True	False
1724	0	gpt-4.1-nano-2025-04-14	1	12	0	False	True	True	True	0	0.37313557	0.70000124	True	True	True	True	NA	no	NA	False	True	True	False
1725	0	gpt-4.1-nano-2025-04-14	1	12	1	False	True	True	True	0	0.20100117	0.64201856	True	True	True	True	NA	ei	NA	False	True	True	False
1726	0	gpt-4.1-nano-2025-04-14	1	13	0	False	True	True	True	0	0.42934823	0.7420168	True	True	True	True	biopsy	yes	4+5=9	True	True	True	True
1727	0	gpt-4.1-nano-2025-04-14	1	13	1	False	True	True	True	0	0.35399938	0.5929997	True	True	True	True	biopsy	kyllä	4+5=9	True	True	True	True
1728	0	gpt-4.1-nano-2025-04-14	1	14	0	False	True	True	True	0	0.17881775	0.98520136	True	True	True	True	RP	yes	4+3=7	True	True	False	False
1729	0	gpt-4.1-nano-2025-04-14	1	14	1	False	True	True	True	0	0.23699784	0.5980005	True	True	True	True	RP	kyllä	7	True	True	False	False
1730	0	gpt-4.1-nano-2025-04-14	1	15	0	False	True	True	True	0	0.19257617	0.7128625	True	True	True	True	NA	yes	4+4=8	False	True	True	False
1731	0	gpt-4.1-nano-2025-04-14	1	15	1	False	True	True	True	0	0.031443834	0.49400353	True	True	True	True	NA	kyllä	4+4=8	False	True	True	False
1732	0	gpt-4.1-nano-2025-04-14	1	16	0	False	True	True	True	0	0.28851652	0.9381902	True	True	True	True	biopsy	yes	4+3=7	True	True	False	False
1733	0	gpt-4.1-nano-2025-04-14	1	16	1	False	True	True	True	0	3.112433	0.79196906	True	True	True	True	NA	kyllä	7	False	True	False	False
1734	0	gpt-4.1-nano-2025-04-14	1	17	0	False	True	True	True	0	0.7538228	0.7063098	True	True	True	True	NA	yes	4+3=7	False	True	True	False
1735	0	gpt-4.1-nano-2025-04-14	1	17	1	False	True	True	True	0	0.06389809	0.5389972	True	True	True	True	NA	kyllä	4+3=7	False	True	True	False
1736	0	gpt-4.1-nano-2025-04-14	1	18	0	False	True	True	True	0	0.2018323	0.8547716	True	True	True	True	NA	yes	7	False	True	False	False
1737	0	gpt-4.1-nano-2025-04-14	1	18	1	False	True	True	True	0	0.32008982	0.91507316	True	True	True	True	TURP	kyllä	7	True	True	False	False
1738	0	gpt-4.1-nano-2025-04-14	1	19	0	False	True	True	True	0	0.12058568	0.7545004	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
1739	0	gpt-4.1-nano-2025-04-14	1	19	1	False	True	True	True	0	0.61855125	0.677999	True	True	True	True	biopsy	kyllä	3+4=7	True	True	True	True
1740	0	gpt-4.1-nano-2025-04-14	1	20	0	False	True	True	True	0	0.4448347	0.7564957	True	True	True	True	RP	yes	4+4=8	True	True	True	True
1741	0	gpt-4.1-nano-2025-04-14	1	20	1	False	True	True	True	0	0.04798889	0.5120084	True	True	True	True	RP	kyllä	4+4=8	True	True	True	True
1742	0	gpt-4.1-nano-2025-04-14	1	21	0	False	True	True	True	0	0.34312892	0.9095075	True	True	True	True	NA	yes	5+4=9	False	True	True	False
1743	0	gpt-4.1-nano-2025-04-14	1	21	1	False	True	True	True	0	0.285393	0.57901955	True	True	True	True	NA	kyllä	5+4=9	False	True	True	False
1744	0	gpt-4.1-nano-2025-04-14	1	22	0	False	True	True	True	0	0.24738741	0.7662821	True	True	True	True	biopsy	yes	4+3=7	True	True	False	False
1745	0	gpt-4.1-nano-2025-04-14	1	22	1	False	True	True	True	0	0.32600117	0.7640157	True	True	True	True	NA	ei	NA	False	False	False	False
1746	0	gpt-4.1-nano-2025-04-14	1	23	0	False	True	True	True	0	0.098294735	0.7850404	True	True	True	True	RP	yes	9	True	True	False	False
1747	0	gpt-4.1-nano-2025-04-14	1	23	1	False	True	True	True	0	0.032990694	0.4935503	True	True	True	True	RP	kyllä	9	True	True	False	False
1748	0	gpt-4.1-nano-2025-04-14	1	24	0	False	True	True	True	0	0.5214038	0.80209684	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
1749	0	gpt-4.1-nano-2025-04-14	1	24	1	False	True	True	True	0	0.4850006	0.56353784	True	True	True	True	TURP	kyllä	8	True	True	False	False
1750	0	gpt-4.1-nano-2025-04-14	2	0	0	False	True	True	True	0	0.21390843	0.80180717	True	True	True	True	NA	no	NA	True	True	True	True
1751	0	gpt-4.1-nano-2025-04-14	2	0	1	False	False	False	False	2	0.9329996	0.89109015	True	True	True	True	NA	ei	NA	True	False	True	False
1752	0	gpt-4.1-nano-2025-04-14	2	1	0	False	False	False	False	4	0.47965693	0.7670779	True	True	True	True	NA	no	NA	False	True	True	False
1753	0	gpt-4.1-nano-2025-04-14	2	1	1	False	True	True	True	0	0.09900236	0.62100005	True	True	True	True	NA	ei	NA	False	True	True	False
1754	0	gpt-4.1-nano-2025-04-14	2	2	0	False	True	True	True	0	0.286366	0.8582151	True	True	True	True	NA	no	NA	False	True	True	False
1755	0	gpt-4.1-nano-2025-04-14	2	2	1	False	True	True	True	0	0.14400911	0.6940012	True	True	True	True	RP	ei	NA	True	True	True	True
1756	0	gpt-4.1-nano-2025-04-14	2	3	0	False	True	True	True	0	1.0995808	0.67138815	True	True	True	True	NA	no	NA	False	True	True	False
1757	0	gpt-4.1-nano-2025-04-14	2	3	1	False	True	True	True	0	0.25800037	0.5155778	True	True	True	True	NA	ei	NA	False	True	True	False
1758	0	gpt-4.1-nano-2025-04-14	2	4	0	False	True	True	True	0	0.6495211	0.7601118	True	True	True	True	biopsy	no	NA	True	True	True	True
1759	0	gpt-4.1-nano-2025-04-14	2	4	1	False	True	True	True	0	2.618444	0.7419975	True	True	True	True	biopsy	ei	NA	True	True	True	True
1760	0	gpt-4.1-nano-2025-04-14	2	5	0	False	True	True	True	0	0.5240755	0.867738	True	True	True	True	RP	yes	4+5=9	True	True	True	True
1761	0	gpt-4.1-nano-2025-04-14	2	5	1	False	True	True	True	0	0.16200662	0.5120013	True	True	True	True	RP	kyllä	4+3=7	True	True	False	False
1762	0	gpt-4.1-nano-2025-04-14	2	6	0	False	True	True	True	0	0.03477502	0.7308469	True	True	True	True	NA	no	NA	False	True	True	False
1763	0	gpt-4.1-nano-2025-04-14	2	6	1	False	True	True	True	0	0.5120015	0.7429998	True	True	True	True	TURP	ei	NA	True	True	True	True
1764	0	gpt-4.1-nano-2025-04-14	2	7	0	False	True	True	True	0	0.036468506	0.8469372	True	True	True	True	biopsy	no	NA	True	True	True	True
1765	0	gpt-4.1-nano-2025-04-14	2	7	1	False	True	True	True	0	0.08799982	0.5800009	True	True	True	True	biopsy	ei	NA	True	True	True	True
1766	0	gpt-4.1-nano-2025-04-14	2	8	0	False	True	True	True	0	0.19672346	0.9881687	True	True	True	True	RP	yes	4+3=7	True	True	True	True
1767	0	gpt-4.1-nano-2025-04-14	2	8	1	False	True	True	True	0	0.15246296	0.56600094	True	True	True	True	TURP	kyllä	4+3=7	True	True	True	True
1768	0	gpt-4.1-nano-2025-04-14	2	9	0	False	True	True	True	0	0.091297865	0.8780217	True	True	True	True	NA	no	NA	False	True	True	False
1769	0	gpt-4.1-nano-2025-04-14	2	9	1	False	True	True	True	0	0.40500045	0.86757207	True	True	True	True	TURP	ei	NA	True	True	True	True
1770	0	gpt-4.1-nano-2025-04-14	2	10	0	False	True	True	True	0	0.64253783	0.94949746	True	True	True	True	biopsy	no	NA	True	True	True	True
1771	0	gpt-4.1-nano-2025-04-14	2	10	1	False	True	True	True	0	0.85745907	0.6069987	True	True	True	True	NA	ei	NA	False	True	True	False
1772	0	gpt-4.1-nano-2025-04-14	2	11	0	False	True	True	True	0	0.053908825	0.8411846	True	True	True	True	RP	yes	4+3=7	True	True	True	True
1773	0	gpt-4.1-nano-2025-04-14	2	11	1	False	True	True	True	0	0.23456073	0.66699934	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
1774	0	gpt-4.1-nano-2025-04-14	2	12	0	False	True	True	True	0	0.41692948	0.7200589	True	True	True	True	NA	no	NA	False	True	True	False
1775	0	gpt-4.1-nano-2025-04-14	2	12	1	False	True	True	True	0	0.05400133	0.74456644	True	True	True	True	NA	ei	NA	False	True	True	False
1776	0	gpt-4.1-nano-2025-04-14	2	13	0	False	True	True	True	0	0.15176368	0.85898614	True	True	True	True	biopsy	yes	4+5=9	True	True	True	True
1777	0	gpt-4.1-nano-2025-04-14	2	13	1	False	True	True	True	0	0.13699937	0.585583	True	True	True	True	biopsy	kyllä	4+5=9	True	True	True	True
1778	0	gpt-4.1-nano-2025-04-14	2	14	0	False	True	True	True	0	0.13962126	0.83710694	True	True	True	True	RP	yes	3+4=7	True	True	True	True
1779	0	gpt-4.1-nano-2025-04-14	2	14	1	False	True	True	True	0	0.06900048	0.5799997	True	True	True	True	RP	kyllä	3+4=7	True	True	True	True
1780	0	gpt-4.1-nano-2025-04-14	2	15	0	False	True	True	True	0	0.3079536	0.8631003	True	True	True	True	NA	yes	4+4=8	False	True	True	False
1781	0	gpt-4.1-nano-2025-04-14	2	15	1	False	False	False	False	2	0.16350436	0.5866275	True	True	True	True	NA	kyllä	4+4=8	False	True	True	False
1782	0	gpt-4.1-nano-2025-04-14	2	16	0	False	True	True	True	0	1.8745368	1.2751765	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
1783	0	gpt-4.1-nano-2025-04-14	2	16	1	False	True	True	True	0	0.23055959	0.5500009	True	True	True	True	NA	kyllä	4+3=7	False	True	False	False
1784	0	gpt-4.1-nano-2025-04-14	2	17	0	False	True	True	True	0	0.76885056	0.8595996	True	True	True	True	NA	yes	4+3=7	False	True	True	False
1785	0	gpt-4.1-nano-2025-04-14	2	17	1	False	True	True	True	0	0.1815517	0.6919999	True	True	True	True	NA	kyllä	4+3=7	False	True	True	False
1786	0	gpt-4.1-nano-2025-04-14	2	18	0	False	True	True	True	0	0.11283755	0.86229515	True	True	True	True	NA	yes	7	False	True	False	False
1787	0	gpt-4.1-nano-2025-04-14	2	18	1	False	False	False	False	4	0.26347518	0.6220002	True	True	True	True	TURP	kyllä	4+3=7	True	True	False	False
1788	0	gpt-4.1-nano-2025-04-14	2	19	0	False	True	True	True	0	0.13893223	0.80952215	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
1789	0	gpt-4.1-nano-2025-04-14	2	19	1	False	True	True	True	0	0.27774405	0.7856333	True	True	True	True	NA	kyllä	3+4=7	False	True	True	False
1790	0	gpt-4.1-nano-2025-04-14	2	20	0	False	True	True	True	0	0.27716303	0.93129134	True	True	True	True	RP	yes	4+4=8	True	True	True	True
1791	0	gpt-4.1-nano-2025-04-14	2	20	1	False	True	True	True	0	0.23370385	0.59099984	True	True	True	True	RP	kyllä	4+4=8	True	True	True	True
1792	0	gpt-4.1-nano-2025-04-14	2	21	0	False	True	True	True	0	0.15426016	0.9528928	True	True	True	True	NA	yes	5+4=9	False	True	True	False
1793	0	gpt-4.1-nano-2025-04-14	2	21	1	False	True	True	True	0	0.077224016	0.70299864	True	True	True	True	NA	kyllä	5+4=9	False	True	True	False
1794	0	gpt-4.1-nano-2025-04-14	2	22	0	False	True	True	True	0	0.35800934	0.87189364	True	True	True	True	biopsy	yes	3+4=7	True	True	True	True
1795	0	gpt-4.1-nano-2025-04-14	2	22	1	False	True	True	True	0	0.2679379	0.5750003	True	True	True	True	NA	kyllä	3+4=7	False	True	True	False
1796	0	gpt-4.1-nano-2025-04-14	2	23	0	False	True	True	True	0	0.17300749	0.8149948	True	True	True	True	RP	yes	9	True	True	False	False
1797	0	gpt-4.1-nano-2025-04-14	2	23	1	False	True	True	True	0	0.11400366	0.5979991	True	True	True	True	RP	kyllä	9	True	True	False	False
1798	0	gpt-4.1-nano-2025-04-14	2	24	0	False	True	True	True	0	0.044426203	0.83699346	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
1799	0	gpt-4.1-nano-2025-04-14	2	24	1	False	True	True	True	0	0.35599852	0.5329969	True	True	True	True	TURP	kyllä	4+4=8	True	True	True	True
1800	0	gpt-4.1-mini-2025-04-14	0	0	0	False	False	False	False	2	0.4975717	1.5157616	True	True	True	True	TURP	no	NA	False	True	True	False
1801	0	gpt-4.1-mini-2025-04-14	0	0	1	False	True	True	True	0	0.50178814	0.9500723	True	True	True	True	TURP	ei	NA	False	False	True	False
1802	0	gpt-4.1-mini-2025-04-14	0	1	0	False	True	True	True	0	2.4290252	0.75599885	True	True	True	True	biopsy	no	NA	True	True	True	True
1803	0	gpt-4.1-mini-2025-04-14	0	1	1	False	True	True	True	0	0.33502102	0.97900057	True	True	True	True	biopsy	ei	NA	True	True	True	True
1804	0	gpt-4.1-mini-2025-04-14	0	2	0	False	True	True	True	0	0.17575097	0.93422127	True	True	True	True	NA	no	NA	False	True	True	False
1805	0	gpt-4.1-mini-2025-04-14	0	2	1	False	False	False	True	14	0.31900954	0.8943536	True	True	True	True	RP	ei	NA	True	True	True	True
1806	0	gpt-4.1-mini-2025-04-14	0	3	0	False	True	True	True	0	0.15446806	0.77301216	True	True	True	True	TURP	no	NA	True	True	True	True
1807	0	gpt-4.1-mini-2025-04-14	0	3	1	False	False	False	True	34	0.75686145	0.75699806	True	True	True	True	NA	ei	NA	False	True	True	False
1808	0	gpt-4.1-mini-2025-04-14	0	4	0	False	True	True	True	0	0.319	0.93434453	True	True	True	True	biopsy	no	NA	True	True	True	True
1809	0	gpt-4.1-mini-2025-04-14	0	4	1	False	False	False	True	10	0.16996908	0.8390074	True	True	True	True	biopsy	ei	NA	True	True	True	True
1810	0	gpt-4.1-mini-2025-04-14	0	5	0	False	True	True	True	0	1.2075381	1.2849998	True	True	True	True	RP	yes	4+5=9	True	True	True	True
1811	0	gpt-4.1-mini-2025-04-14	0	5	1	False	True	True	True	0	0.117007494	0.8240006	True	True	True	True	RP	kyllä	4+5=9	True	True	True	True
1812	0	gpt-4.1-mini-2025-04-14	0	6	0	False	True	True	True	0	0.49401307	1.2231681	True	True	True	True	TURP	no	NA	True	True	True	True
1813	0	gpt-4.1-mini-2025-04-14	0	6	1	False	True	True	True	0	0.19499707	0.887002	True	True	True	True	TURP	ei	NA	True	True	True	True
1814	0	gpt-4.1-mini-2025-04-14	0	7	0	False	True	True	True	0	0.17720461	0.9505503	True	True	True	True	biopsy	no	NA	True	True	True	True
1815	0	gpt-4.1-mini-2025-04-14	0	7	1	False	False	False	True	3	3.056004	1.0899999	True	True	True	True	biopsy	ei	NA	True	True	True	True
1816	0	gpt-4.1-mini-2025-04-14	0	8	0	False	True	True	True	0	0.6864104	1.3032146	True	True	True	True	RP	yes	4+3=7	True	True	True	True
1817	0	gpt-4.1-mini-2025-04-14	0	8	1	False	False	False	True	0	0.4050095	0.851002	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
1818	0	gpt-4.1-mini-2025-04-14	0	9	0	False	True	True	True	0	0.11696339	0.8723233	True	True	True	True	NA	no	NA	False	True	True	False
1819	0	gpt-4.1-mini-2025-04-14	0	9	1	False	False	False	True	10	0.62199974	1.1370006	True	True	True	True	TURP	ei	NA	True	True	True	True
1820	0	gpt-4.1-mini-2025-04-14	0	10	0	False	False	False	True	9	0.88241434	0.74005675	True	True	True	True	biopsy	no	NA	True	True	True	True
1821	0	gpt-4.1-mini-2025-04-14	0	10	1	False	False	False	True	10	0.27700114	0.84755087	True	True	True	True	biopsy	ei	NA	True	True	True	True
1822	0	gpt-4.1-mini-2025-04-14	0	11	0	False	True	True	True	0	0.12703061	0.9522953	True	True	True	True	RP	yes	4+3=7	True	True	True	True
1823	0	gpt-4.1-mini-2025-04-14	0	11	1	False	True	True	True	0	0.65915537	0.88499904	True	True	True	True	RP	kyllä	4+3=7	True	True	True	True
1824	0	gpt-4.1-mini-2025-04-14	0	12	0	False	True	True	True	0	0.08198643	0.81007695	True	True	True	True	TURP	no	NA	True	True	True	True
1825	0	gpt-4.1-mini-2025-04-14	0	12	1	False	False	False	True	27	0.25700235	1.01	True	True	True	True	NA	ei	NA	False	True	True	False
1826	0	gpt-4.1-mini-2025-04-14	0	13	0	False	True	True	True	0	0.042460203	0.80130696	True	True	True	True	biopsy	yes	4+5=9	True	True	True	True
1827	0	gpt-4.1-mini-2025-04-14	0	13	1	False	True	True	True	0	0.4059384	1.0649993	True	True	True	True	biopsy	kyllä	4+5=9	True	True	True	True
1828	0	gpt-4.1-mini-2025-04-14	0	14	0	False	True	True	True	0	0.6469426	0.93097115	True	True	True	True	RP	yes	3+4=7	True	True	True	True
1829	0	gpt-4.1-mini-2025-04-14	0	14	1	False	True	True	True	0	0.21699905	0.86312294	True	True	True	True	RP	kyllä	3+4=7	True	True	True	True
1830	0	gpt-4.1-mini-2025-04-14	0	15	0	False	True	True	True	0	0.65008855	1.1646719	True	True	True	True	TURP	yes	4+4=8	True	True	True	True
1831	0	gpt-4.1-mini-2025-04-14	0	15	1	False	False	False	True	7	0.22500086	0.9760058	True	True	True	True	TURP	kyllä	4+4=8	True	True	True	True
